A00-A04,2021/04/10 00:00:00,655
A80+,2022/04/28 00:00:00,3559
A80+,2022/03/31 00:00:00,7873
A15-A34,2020/05/09 00:00:00,194
A60-A79,2022/03/11 00:00:00,24666
unbekannt,2021/05/04 00:00:00,5
unbekannt,2022/03/28 00:00:00,458
unbekannt,2022/04/07 00:00:00,1035
A60-A79,2020/11/18 00:00:00,3122
A35-A59,2021/04/17 00:00:00,6647
A05-A14,2020/10/01 00:00:00,210
A60-A79,2021/07/05 00:00:00,51
A80+,2020/03/04 00:00:00,3
A15-A34,2020/09/04 00:00:00,693
A80+,2021/03/03 00:00:00,492
A00-A04,2020/04/10 00:00:00,33
unbekannt,2021/02/08 00:00:00,2
A05-A14,2020/04/13 00:00:00,33
A35-A59,2021/02/17 00:00:00,3943
A60-A79,2022/03/04 00:00:00,18390
A80+,2021/07/31 00:00:00,21
unbekannt,2020/10/11 00:00:00,5
A35-A59,2021/08/12 00:00:00,1545
unbekannt,2022/02/07 00:00:00,137
A80+,2021/05/03 00:00:00,231
A35-A59,2020/08/13 00:00:00,495
unbekannt,2022/01/28 00:00:00,156
unbekannt,2020/12/16 00:00:00,16
A35-A59,2020/12/25 00:00:00,4960
A35-A59,2021/10/05 00:00:00,4243
unbekannt,2022/01/23 00:00:00,44
A80+,2021/09/03 00:00:00,202
A80+,2021/12/31 00:00:00,681
unbekannt,2020/11/28 00:00:00,15
A35-A59,2021/02/12 00:00:00,3198
A15-A34,2022/06/28 00:00:00,16188
A60-A79,2021/02/17 00:00:00,1532
A15-A34,2020/03/09 00:00:00,89
A15-A34,2020/08/25 00:00:00,706
unbekannt,2021/03/26 00:00:00,8
A05-A14,2022/03/18 00:00:00,32716
unbekannt,2020/04/23 00:00:00,1
A15-A34,2022/06/23 00:00:00,14293
A15-A34,2022/04/28 00:00:00,30347
A35-A59,2022/07/09 00:00:00,51
A60-A79,2021/11/17 00:00:00,7640
A00-A04,2022/06/01 00:00:00,638
A05-A14,2020/06/18 00:00:00,73
A80+,2020/07/28 00:00:00,23
A35-A59,2022/04/25 00:00:00,47374
A35-A59,2020/08/18 00:00:00,493
A15-A34,2020/02/25 00:00:00,2
A00-A04,2020/04/18 00:00:00,24
A60-A79,2021/07/29 00:00:00,157
unbekannt,2020/10/16 00:00:00,16
A80+,2021/01/31 00:00:00,414
A60-A79,2022/03/09 00:00:00,26653
A05-A14,2021/07/05 00:00:00,51
unbekannt,2021/02/03 00:00:00,4
A15-A34,2021/04/24 00:00:00,5458
A80+,2021/04/29 00:00:00,491
unbekannt,2021/01/24 00:00:00,1
A60-A79,2021/09/05 00:00:00,216
A35-A59,2021/05/05 00:00:00,8214
A35-A59,2021/03/05 00:00:00,3664
A35-A59,2021/09/05 00:00:00,1227
A05-A14,2022/01/18 00:00:00,28592
A80+,2022/03/11 00:00:00,7272
unbekannt,2022/04/16 00:00:00,30
A15-A34,2021/04/29 00:00:00,6713
A05-A14,2022/07/13 00:00:00,10
A80+,2020/06/20 00:00:00,13
A60-A79,2022/05/09 00:00:00,11813
A60-A79,2020/05/20 00:00:00,123
A15-A34,2021/10/17 00:00:00,1032
A80+,2020/09/04 00:00:00,12
A80+,2020/08/20 00:00:00,18
A05-A14,2022/06/25 00:00:00,930
A60-A79,2021/11/12 00:00:00,5503
A05-A14,2020/04/18 00:00:00,55
A60-A79,2022/02/11 00:00:00,16259
A35-A59,2020/02/04 00:00:00,2
A60-A79,2020/04/13 00:00:00,278
A80+,2020/11/11 00:00:00,1299
A00-A04,2020/08/22 00:00:00,32
unbekannt,2022/02/16 00:00:00,160
A05-A14,2022/01/13 00:00:00,15152
A60-A79,2020/10/25 00:00:00,978
unbekannt,2021/07/15 00:00:00,1
A60-A79,2020/06/13 00:00:00,17
A35-A59,2021/09/24 00:00:00,2677
A80+,2022/01/07 00:00:00,978
A15-A34,2022/01/16 00:00:00,13158
A80+,2022/05/11 00:00:00,2451
A05-A14,2021/06/26 00:00:00,78
A35-A59,2022/06/16 00:00:00,15309
A60-A79,2020/12/06 00:00:00,1420
A80+,2020/03/28 00:00:00,295
unbekannt,2021/12/29 00:00:00,11
A00-A04,2022/01/09 00:00:00,651
A60-A79,2021/08/12 00:00:00,280
A80+,2020/08/11 00:00:00,20
A05-A14,2020/05/25 00:00:00,23
A35-A59,2021/01/24 00:00:00,1855
A80+,2020/12/04 00:00:00,2028
unbekannt,2021/01/15 00:00:00,8
A60-A79,2020/09/20 00:00:00,63
A05-A14,2020/11/18 00:00:00,1731
A35-A59,2020/07/25 00:00:00,232
A60-A79,2021/12/05 00:00:00,2681
A05-A14,2020/03/25 00:00:00,112
A35-A59,2022/04/16 00:00:00,20651
A35-A59,2021/04/12 00:00:00,4601
A80+,2021/08/10 00:00:00,68
A05-A14,2020/06/27 00:00:00,24
A60-A79,2020/03/20 00:00:00,638
A80+,2020/06/11 00:00:00,21
A60-A79,2020/11/04 00:00:00,2917
A15-A34,2021/05/17 00:00:00,1615
A00-A04,2021/08/21 00:00:00,298
A00-A04,2021/04/30 00:00:00,832
A05-A14,2022/02/25 00:00:00,26811
A15-A34,2022/05/02 00:00:00,24931
A15-A34,2021/10/08 00:00:00,2931
A05-A14,2021/11/02 00:00:00,4032
A05-A14,2022/02/06 00:00:00,16915
A00-A04,2021/10/14 00:00:00,350
A05-A14,2021/01/05 00:00:00,1013
A00-A04,2020/03/25 00:00:00,29
A05-A14,2022/01/04 00:00:00,7395
A60-A79,2022/02/20 00:00:00,5682
A80+,2021/02/10 00:00:00,878
A60-A79,2022/06/20 00:00:00,7154
A00-A04,2022/05/04 00:00:00,2237
A15-A34,2022/05/11 00:00:00,22512
A15-A34,2020/09/28 00:00:00,732
A35-A59,2021/07/24 00:00:00,409
A60-A79,2021/01/29 00:00:00,2035
A15-A34,2022/05/20 00:00:00,12238
A05-A14,2021/04/12 00:00:00,1081
A35-A59,2021/02/26 00:00:00,3592
A05-A14,2020/05/06 00:00:00,42
A60-A79,2021/06/21 00:00:00,45
A15-A34,2021/04/15 00:00:00,8192
A80+,2022/04/19 00:00:00,4560
A60-A79,2021/02/08 00:00:00,672
A00-A04,2020/09/01 00:00:00,32
A00-A04,2020/03/15 00:00:00,6
A05-A14,2020/03/10 00:00:00,21
unbekannt,2022/01/14 00:00:00,57
A00-A04,2021/08/30 00:00:00,314
A60-A79,2020/10/06 00:00:00,410
A60-A79,2022/03/13 00:00:00,9663
A35-A59,2021/03/24 00:00:00,8960
unbekannt,2021/02/12 00:00:00,1
A15-A34,2022/04/23 00:00:00,17703
A35-A59,2022/03/28 00:00:00,79690
A80+,2021/03/27 00:00:00,449
unbekannt,2020/12/07 00:00:00,19
A05-A14,2020/10/10 00:00:00,258
A00-A04,2022/05/22 00:00:00,135
A15-A34,2020/04/16 00:00:00,889
unbekannt,2020/06/28 00:00:00,1
A60-A79,2021/12/24 00:00:00,1990
A35-A59,2020/03/06 00:00:00,104
A15-A34,2022/05/16 00:00:00,18831
A05-A14,2020/07/06 00:00:00,39
unbekannt,2022/03/04 00:00:00,271
A80+,2021/07/22 00:00:00,10
A15-A34,2021/05/08 00:00:00,3608
A60-A79,2021/06/26 00:00:00,31
A05-A14,2021/05/14 00:00:00,1008
A00-A04,2022/04/20 00:00:00,4156
unbekannt,2020/11/09 00:00:00,54
A00-A04,2022/01/04 00:00:00,1658
A60-A79,2020/11/27 00:00:00,2823
A05-A14,2020/12/29 00:00:00,976
unbekannt,2021/09/29 00:00:00,2
A35-A59,2022/04/11 00:00:00,54930
A60-A79,2021/02/26 00:00:00,1397
A00-A04,2021/04/02 00:00:00,729
A05-A14,2022/01/22 00:00:00,21320
unbekannt,2022/05/09 00:00:00,58
A00-A04,2020/09/10 00:00:00,46
A15-A34,2021/11/05 00:00:00,9856
A15-A34,2020/01/28 00:00:00,1
unbekannt,2022/02/26 00:00:00,88
A05-A14,2021/11/17 00:00:00,12234
unbekannt,2021/01/29 00:00:00,5
A60-A79,2020/07/01 00:00:00,41
A60-A79,2021/06/12 00:00:00,115
A35-A59,2021/04/03 00:00:00,3917
A05-A14,2022/04/06 00:00:00,23215
unbekannt,2021/12/15 00:00:00,26
A80+,2020/09/28 00:00:00,61
unbekannt,2021/08/27 00:00:00,4
A05-A14,2021/06/17 00:00:00,205
A05-A14,2020/10/15 00:00:00,506
unbekannt,2022/03/14 00:00:00,180
A80+,2021/03/12 00:00:00,426
A05-A14,2021/11/07 00:00:00,1911
A60-A79,2022/03/28 00:00:00,25454
unbekannt,2021/12/10 00:00:00,19
A15-A34,2020/08/16 00:00:00,205
A35-A59,2021/08/31 00:00:00,4625
A15-A34,2022/07/07 00:00:00,582
A15-A34,2022/06/04 00:00:00,4059
A80+,2022/03/30 00:00:00,9296
unbekannt,2020/08/09 00:00:00,1
A60-A79,2021/11/21 00:00:00,2923
A80+,2021/06/05 00:00:00,50
A00-A04,2021/04/12 00:00:00,372
A60-A79,2021/05/24 00:00:00,193
A80+,2022/05/16 00:00:00,2059
A05-A14,2021/01/14 00:00:00,780
A05-A14,2021/12/14 00:00:00,12512
A60-A79,2021/02/03 00:00:00,2210
A35-A59,2021/09/29 00:00:00,3629
A35-A59,2020/08/09 00:00:00,107
A60-A79,2022/03/18 00:00:00,29916
A15-A34,2020/03/13 00:00:00,349
A80+,2021/03/22 00:00:00,314
A60-A79,2021/03/05 00:00:00,1285
A15-A34,2021/04/05 00:00:00,2119
A60-A79,2022/02/16 00:00:00,19052
unbekannt,2022/06/30 00:00:00,7
A80+,2022/07/07 00:00:00,103
A15-A34,2021/05/12 00:00:00,4986
A00-A04,2021/05/19 00:00:00,454
A05-A14,2021/07/19 00:00:00,107
A60-A79,2022/04/07 00:00:00,20842
A60-A79,2021/06/03 00:00:00,277
A00-A04,2022/01/27 00:00:00,9104
A00-A04,2022/06/16 00:00:00,527
unbekannt,2022/02/02 00:00:00,208
A35-A59,2020/02/28 00:00:00,15
A05-A14,2020/04/27 00:00:00,41
A60-A79,2020/06/18 00:00:00,57
A15-A34,2020/02/01 00:00:00,1
A80+,2020/11/20 00:00:00,1466
A00-A04,2021/04/17 00:00:00,761
A00-A04,2021/11/07 00:00:00,284
A35-A59,2020/06/22 00:00:00,198
A60-A79,2021/01/19 00:00:00,2923
A05-A14,2021/12/19 00:00:00,2299
A80+,2020/09/18 00:00:00,53
A00-A04,2022/05/27 00:00:00,511
A05-A14,2020/06/09 00:00:00,34
A00-A04,2020/12/10 00:00:00,520
A15-A34,2021/07/31 00:00:00,940
A05-A14,2021/10/29 00:00:00,3926
A05-A14,2022/06/11 00:00:00,1160
A35-A59,2020/07/11 00:00:00,84
A80+,2021/04/06 00:00:00,371
A00-A04,2020/04/04 00:00:00,29
A15-A34,2021/03/21 00:00:00,1728
unbekannt,2021/12/05 00:00:00,9
A15-A34,2021/03/27 00:00:00,4551
A35-A59,2022/05/13 00:00:00,22980
A15-A34,2021/10/26 00:00:00,7575
A05-A14,2021/07/29 00:00:00,294
A35-A59,2020/12/20 00:00:00,5124
A00-A04,2021/10/05 00:00:00,361
A05-A14,2021/10/05 00:00:00,2532
A00-A04,2020/08/27 00:00:00,32
A60-A79,2020/11/09 00:00:00,2028
A80+,2020/12/28 00:00:00,1685
A15-A34,2020/07/23 00:00:00,242
unbekannt,2020/11/13 00:00:00,33
A00-A04,2022/02/06 00:00:00,3306
A60-A79,2021/12/19 00:00:00,1178
A15-A34,2020/08/20 00:00:00,781
A15-A34,2022/05/25 00:00:00,10939
A80+,2020/12/23 00:00:00,3392
A15-A34,2021/08/10 00:00:00,2455
A80+,2021/08/24 00:00:00,147
A00-A04,2020/04/27 00:00:00,17
A80+,2021/04/24 00:00:00,430
A80+,2021/02/15 00:00:00,418
A05-A14,2021/04/30 00:00:00,2257
unbekannt,2022/02/20 00:00:00,49
A80+,2022/04/14 00:00:00,5556
A80+,2021/03/17 00:00:00,530
A35-A59,2021/08/03 00:00:00,1164
A15-A34,2021/03/03 00:00:00,3299
A00-A04,2021/09/24 00:00:00,355
A80+,2020/08/16 00:00:00,8
A80+,2020/07/14 00:00:00,8
unbekannt,2021/11/03 00:00:00,14
A35-A59,2021/08/21 00:00:00,1987
A15-A34,2021/12/22 00:00:00,11389
A00-A04,2022/06/06 00:00:00,157
A60-A79,2021/09/19 00:00:00,184
unbekannt,2021/10/24 00:00:00,1
A05-A14,2021/11/12 00:00:00,8548
A60-A79,2021/01/24 00:00:00,782
A35-A59,2020/05/20 00:00:00,308
unbekannt,2021/01/10 00:00:00,4
A80+,2022/06/13 00:00:00,2335
A00-A04,2021/10/28 00:00:00,649
A15-A34,2020/08/02 00:00:00,112
A05-A14,2022/03/09 00:00:00,37253
A00-A04,2021/06/08 00:00:00,120
A80+,2020/03/09 00:00:00,4
A00-A04,2020/03/16 00:00:00,8
A35-A59,2020/12/15 00:00:00,10559
A60-A79,2021/07/15 00:00:00,67
A35-A59,2020/11/13 00:00:00,8080
A60-A79,2020/07/15 00:00:00,55
A00-A04,2022/04/25 00:00:00,2473
A35-A59,2020/04/09 00:00:00,1892
A35-A59,2022/02/20 00:00:00,23424
A80+,2020/01/23 00:00:00,1
unbekannt,2022/03/05 00:00:00,133
A15-A34,2020/11/30 00:00:00,3776
A60-A79,2021/12/29 00:00:00,3974
A60-A79,2022/03/22 00:00:00,35482
A15-A34,2021/04/10 00:00:00,5809
A35-A59,2021/07/10 00:00:00,198
A05-A14,2022/02/01 00:00:00,52521
A15-A34,2021/10/03 00:00:00,879
A00-A04,2020/06/08 00:00:00,17
A00-A04,2021/05/14 00:00:00,368
A05-A14,2022/05/23 00:00:00,4591
A80+,2021/10/17 00:00:00,131
A00-A04,2021/04/08 00:00:00,830
A15-A34,2020/09/22 00:00:00,798
A05-A14,2020/09/11 00:00:00,139
unbekannt,2021/05/10 00:00:00,2
A05-A14,2022/01/28 00:00:00,42833
A05-A14,2020/03/16 00:00:00,41
A05-A14,2020/06/03 00:00:00,34
A00-A04,2021/04/11 00:00:00,361
A15-A34,2021/11/19 00:00:00,16153
A60-A79,2022/03/19 00:00:00,17200
A60-A79,2021/08/17 00:00:00,396
A35-A59,2020/06/28 00:00:00,78
unbekannt,2020/09/21 00:00:00,2
A60-A79,2020/05/16 00:00:00,54
A35-A59,2021/09/10 00:00:00,3442
A15-A34,2021/06/14 00:00:00,351
A05-A14,2021/08/02 00:00:00,248
A60-A79,2020/08/09 00:00:00,15
A60-A79,2021/08/07 00:00:00,145
A00-A04,2020/08/04 00:00:00,20
A35-A59,2020/03/01 00:00:00,14
A05-A14,2020/04/22 00:00:00,60
A15-A34,2021/09/12 00:00:00,1181
A35-A59,2022/05/22 00:00:00,2832
A80+,2021/09/26 00:00:00,57
A60-A79,2021/02/07 00:00:00,462
A05-A14,2021/01/28 00:00:00,583
A80+,2022/04/05 00:00:00,6373
A80+,2021/09/18 00:00:00,161
A05-A14,2021/10/23 00:00:00,2088
unbekannt,2021/08/18 00:00:00,3
A00-A04,2020/07/25 00:00:00,20
A05-A14,2020/03/20 00:00:00,89
A35-A59,2020/11/28 00:00:00,5699
A80+,2022/06/05 00:00:00,220
A80+,2021/08/01 00:00:00,10
A15-A34,2022/06/18 00:00:00,6887
unbekannt,2020/12/01 00:00:00,13
A80+,2020/04/06 00:00:00,370
A05-A14,2021/11/03 00:00:00,5854
A05-A14,2021/06/08 00:00:00,633
A15-A34,2020/09/14 00:00:00,631
A80+,2020/12/19 00:00:00,2190
A15-A34,2022/07/06 00:00:00,1241
A35-A59,2020/10/11 00:00:00,817
A05-A14,2022/02/07 00:00:00,36658
A15-A34,2021/03/31 00:00:00,7143
A35-A59,2020/07/07 00:00:00,150
A60-A79,2022/01/22 00:00:00,5920
A60-A79,2020/10/01 00:00:00,321
A15-A34,2020/07/14 00:00:00,179
A15-A34,2021/04/01 00:00:00,6504
A15-A34,2022/03/21 00:00:00,71541
unbekannt,2021/12/01 00:00:00,26
A05-A14,2021/05/23 00:00:00,253
A80+,2022/03/26 00:00:00,4646
A60-A79,2020/10/11 00:00:00,272
A15-A34,2022/07/01 00:00:00,11179
A80+,2020/08/01 00:00:00,14
A00-A04,2020/07/11 00:00:00,24
A35-A59,2022/04/01 00:00:00,68947
unbekannt,2021/11/18 00:00:00,15
A05-A14,2021/11/16 00:00:00,12434
A60-A79,2020/04/28 00:00:00,221
A60-A79,2022/02/10 00:00:00,17307
A60-A79,2021/12/28 00:00:00,4141
A35-A59,2022/04/07 00:00:00,64022
unbekannt,2021/03/05 00:00:00,2
A00-A04,2021/11/16 00:00:00,1578
A35-A59,2020/07/10 00:00:00,141
A00-A04,2020/05/29 00:00:00,11
unbekannt,2022/06/21 00:00:00,15
A60-A79,2021/06/22 00:00:00,88
A60-A79,2021/10/15 00:00:00,1111
A80+,2020/06/26 00:00:00,17
A80+,2021/02/01 00:00:00,648
A05-A14,2021/07/23 00:00:00,237
A60-A79,2021/11/03 00:00:00,4474
A05-A14,2021/10/24 00:00:00,849
A05-A14,2022/03/08 00:00:00,37921
A15-A34,2022/05/26 00:00:00,2676
A60-A79,2020/11/03 00:00:00,2546
A05-A14,2020/11/09 00:00:00,1109
A15-A34,2022/01/01 00:00:00,5467
A15-A34,2022/06/14 00:00:00,29808
A15-A34,2020/02/26 00:00:00,3
A35-A59,2020/09/07 00:00:00,472
A80+,2020/08/26 00:00:00,19
A15-A34,2020/08/10 00:00:00,449
A35-A59,2022/06/07 00:00:00,30342
A35-A59,2021/03/14 00:00:00,1773
A80+,2020/03/13 00:00:00,17
A15-A34,2020/12/22 00:00:00,7015
A35-A59,2020/03/15 00:00:00,544
A15-A34,2021/09/27 00:00:00,1849
A00-A04,2022/04/11 00:00:00,4302
A80+,2020/03/19 00:00:00,88
A80+,2022/07/01 00:00:00,1320
A05-A14,2020/05/29 00:00:00,39
A05-A14,2021/08/16 00:00:00,643
A80+,2022/05/26 00:00:00,250
A80+,2022/06/18 00:00:00,655
A35-A59,2021/10/19 00:00:00,6943
A00-A04,2021/03/23 00:00:00,751
A15-A34,2022/04/14 00:00:00,48246
A80+,2021/12/22 00:00:00,1095
A60-A79,2020/06/28 00:00:00,6
A60-A79,2020/06/03 00:00:00,44
A60-A79,2021/04/22 00:00:00,2980
A60-A79,2022/04/01 00:00:00,23670
A35-A59,2021/05/19 00:00:00,4113
unbekannt,2020/07/06 00:00:00,2
A15-A34,2022/06/05 00:00:00,2151
A05-A14,2022/01/27 00:00:00,47066
A60-A79,2020/05/10 00:00:00,50
A35-A59,2021/03/15 00:00:00,2614
A35-A59,2021/01/10 00:00:00,2954
A05-A14,2021/02/16 00:00:00,484
A05-A14,2020/05/16 00:00:00,27
A80+,2020/12/22 00:00:00,2875
unbekannt,2022/05/18 00:00:00,24
unbekannt,2020/11/22 00:00:00,13
unbekannt,2020/10/01 00:00:00,3
A35-A59,2020/07/01 00:00:00,177
A00-A04,2020/03/29 00:00:00,21
A60-A79,2020/10/15 00:00:00,978
A60-A79,2020/06/22 00:00:00,31
A15-A34,2021/03/22 00:00:00,2551
A80+,2021/12/13 00:00:00,853
A15-A34,2020/09/27 00:00:00,341
A15-A34,2021/05/26 00:00:00,2341
A15-A34,2020/11/26 00:00:00,6397
A60-A79,2020/12/15 00:00:00,4006
unbekannt,2021/02/26 00:00:00,1
A35-A59,2020/07/16 00:00:00,204
unbekannt,2022/03/18 00:00:00,528
A00-A04,2021/10/04 00:00:00,162
unbekannt,2020/11/19 00:00:00,42
A35-A59,2021/06/07 00:00:00,563
A15-A34,2020/12/28 00:00:00,3915
A35-A59,2021/05/28 00:00:00,1760
A80+,2020/09/13 00:00:00,23
A00-A04,2021/07/04 00:00:00,4
A60-A79,2021/07/14 00:00:00,90
A05-A14,2021/02/07 00:00:00,191
A80+,2022/05/17 00:00:00,2121
A80+,2020/09/19 00:00:00,36
unbekannt,2022/02/12 00:00:00,78
A60-A79,2020/03/30 00:00:00,796
A60-A79,2021/05/10 00:00:00,907
A00-A04,2021/05/23 00:00:00,104
A80+,2020/11/30 00:00:00,1180
A15-A34,2022/06/27 00:00:00,13668
A60-A79,2020/05/11 00:00:00,86
A05-A14,2020/04/04 00:00:00,100
A35-A59,2020/06/14 00:00:00,57
A00-A04,2021/03/29 00:00:00,477
A35-A59,2022/03/14 00:00:00,77095
A35-A59,2021/08/22 00:00:00,992
A60-A79,2020/08/03 00:00:00,60
A60-A79,2022/02/01 00:00:00,14867
A15-A34,2020/03/18 00:00:00,978
A80+,2022/05/20 00:00:00,1269
A80+,2020/09/22 00:00:00,53
A35-A59,2021/04/07 00:00:00,10007
A35-A59,2020/09/24 00:00:00,810
unbekannt,2020/10/10 00:00:00,2
A35-A59,2022/03/31 00:00:00,86611
A00-A04,2022/05/19 00:00:00,842
A05-A14,2022/01/14 00:00:00,14802
A60-A79,2020/04/22 00:00:00,384
A15-A34,2021/04/14 00:00:00,9193
A60-A79,2020/10/02 00:00:00,304
A00-A04,2020/04/12 00:00:00,9
A60-A79,2020/07/24 00:00:00,61
A35-A59,2022/07/03 00:00:00,2509
A15-A34,2020/03/19 00:00:00,1099
A80+,2020/06/30 00:00:00,18
A05-A14,2021/06/12 00:00:00,226
A00-A04,2021/05/29 00:00:00,202
A35-A59,2021/02/22 00:00:00,1697
unbekannt,2020/10/26 00:00:00,15
A80+,2021/08/20 00:00:00,92
unbekannt,2020/07/10 00:00:00,1
A15-A34,2020/09/18 00:00:00,949
A60-A79,2022/01/28 00:00:00,11358
unbekannt,2021/10/20 00:00:00,2
A35-A59,2021/09/01 00:00:00,4520
A15-A34,2022/03/12 00:00:00,51882
unbekannt,2022/02/25 00:00:00,130
A05-A14,2021/07/04 00:00:00,20
A60-A79,2021/12/15 00:00:00,5360
A35-A59,2021/04/26 00:00:00,4572
A15-A34,2020/12/31 00:00:00,5172
A05-A14,2022/06/02 00:00:00,2380
unbekannt,2021/11/12 00:00:00,11
A05-A14,2021/04/27 00:00:00,2607
A05-A14,2020/09/25 00:00:00,199
A60-A79,2021/02/11 00:00:00,1463
A15-A34,2020/05/03 00:00:00,152
A05-A14,2020/12/05 00:00:00,1150
A35-A59,2020/12/07 00:00:00,6145
unbekannt,2021/05/25 00:00:00,1
A00-A04,2021/02/27 00:00:00,314
A05-A14,2022/07/04 00:00:00,682
A05-A14,2021/12/28 00:00:00,6115
A60-A79,2020/05/01 00:00:00,156
A80+,2020/07/22 00:00:00,14
A15-A34,2020/08/26 00:00:00,790
A60-A79,2021/07/24 00:00:00,71
A15-A34,2021/08/25 00:00:00,5042
A15-A34,2021/02/20 00:00:00,2253
A00-A04,2020/10/05 00:00:00,34
unbekannt,2020/10/20 00:00:00,17
A05-A14,2020/05/10 00:00:00,13
A35-A59,2022/05/28 00:00:00,4466
A05-A14,2022/02/16 00:00:00,43266
A35-A59,2020/11/22 00:00:00,3232
A00-A04,2022/06/02 00:00:00,566
A60-A79,2021/07/01 00:00:00,46
A60-A79,2021/11/26 00:00:00,7638
A00-A04,2022/07/04 00:00:00,187
A00-A04,2020/03/10 00:00:00,2
A80+,2020/08/07 00:00:00,13
A80+,2020/08/17 00:00:00,12
A35-A59,2021/12/24 00:00:00,7729
A80+,2020/11/21 00:00:00,952
unbekannt,2020/11/18 00:00:00,19
A00-A04,2020/08/13 00:00:00,53
A05-A14,2020/08/23 00:00:00,59
A00-A04,2020/11/23 00:00:00,291
A80+,2022/03/20 00:00:00,2710
A35-A59,2020/12/01 00:00:00,7374
A80+,2021/01/22 00:00:00,1627
A35-A59,2022/04/26 00:00:00,55310
A15-A34,2021/06/05 00:00:00,764
A15-A34,2022/07/10 00:00:00,7
A35-A59,2022/05/18 00:00:00,21359
A05-A14,2021/07/14 00:00:00,145
A35-A59,2021/02/03 00:00:00,5150
A80+,2022/02/24 00:00:00,5838
A80+,2021/03/30 00:00:00,536
A00-A04,2020/05/30 00:00:00,14
A80+,2021/09/12 00:00:00,80
A80+,2022/06/22 00:00:00,1475
A80+,2020/04/15 00:00:00,432
A60-A79,2021/08/26 00:00:00,561
A80+,2022/06/19 00:00:00,421
A15-A34,2022/01/07 00:00:00,24161
A80+,2021/05/17 00:00:00,137
A80+,2021/10/02 00:00:00,165
A05-A14,2021/12/05 00:00:00,4203
A15-A34,2021/05/09 00:00:00,1698
A15-A34,2020/03/28 00:00:00,1175
A05-A14,2020/06/08 00:00:00,30
A35-A59,2020/08/12 00:00:00,489
A15-A34,2021/09/21 00:00:00,3569
A35-A59,2021/11/22 00:00:00,17121
A15-A34,2022/02/09 00:00:00,73044
A80+,2022/06/09 00:00:00,1911
A60-A79,2020/06/19 00:00:00,62
A05-A14,2021/10/14 00:00:00,2017
A15-A34,2020/12/05 00:00:00,4359
A80+,2021/06/19 00:00:00,15
A00-A04,2022/01/08 00:00:00,1118
A80+,2020/12/13 00:00:00,1303
A15-A34,2020/01/31 00:00:00,1
A60-A79,2021/10/24 00:00:00,497
unbekannt,2020/10/07 00:00:00,5
A00-A04,2020/12/25 00:00:00,201
A15-A34,2021/12/31 00:00:00,10944
A00-A04,2022/06/25 00:00:00,202
A00-A04,2021/09/15 00:00:00,550
A15-A34,2020/04/01 00:00:00,1434
A35-A59,2020/10/20 00:00:00,3648
A05-A14,2021/05/10 00:00:00,857
A80+,2021/09/22 00:00:00,229
A15-A34,2021/07/07 00:00:00,477
A60-A79,2020/03/26 00:00:00,1083
A00-A04,2021/06/02 00:00:00,230
A15-A34,2021/05/03 00:00:00,2826
A60-A79,2022/02/07 00:00:00,12473
A15-A34,2020/02/20 00:00:00,1
A15-A34,2021/01/31 00:00:00,1090
A80+,2020/11/17 00:00:00,1325
A60-A79,2021/01/05 00:00:00,4386
A00-A04,2022/06/15 00:00:00,1139
A35-A59,2020/12/11 00:00:00,10089
A05-A14,2022/02/10 00:00:00,46136
unbekannt,2021/01/14 00:00:00,9
unbekannt,2021/12/24 00:00:00,12
A60-A79,2020/05/07 00:00:00,183
unbekannt,2021/07/23 00:00:00,3
A60-A79,2020/06/09 00:00:00,47
A00-A04,2021/06/25 00:00:00,34
A35-A59,2020/08/28 00:00:00,446
A35-A59,2020/09/01 00:00:00,428
A60-A79,2022/07/14 00:00:00,8
A80+,2022/05/01 00:00:00,531
A00-A04,2022/04/21 00:00:00,3503
unbekannt,2021/01/01 00:00:00,2
A80+,2022/03/03 00:00:00,6136
A80+,2021/04/28 00:00:00,516
A15-A34,2021/03/18 00:00:00,4988
A80+,2021/04/05 00:00:00,199
A35-A59,2022/05/05 00:00:00,32415
A80+,2022/05/07 00:00:00,833
A05-A14,2022/01/31 00:00:00,35780
A60-A79,2021/08/03 00:00:00,181
A00-A04,2020/08/23 00:00:00,19
A05-A14,2020/11/26 00:00:00,1527
A60-A79,2021/11/20 00:00:00,5226
A60-A79,2021/01/28 00:00:00,2187
A80+,2020/07/05 00:00:00,2
unbekannt,2021/09/14 00:00:00,2
A80+,2021/03/13 00:00:00,388
A05-A14,2020/11/03 00:00:00,1186
A05-A14,2022/03/12 00:00:00,20425
A00-A04,2020/02/04 00:00:00,1
A35-A59,2020/07/20 00:00:00,160
A00-A04,2020/04/08 00:00:00,42
A35-A59,2021/08/18 00:00:00,2641
A35-A59,2021/01/01 00:00:00,3809
A15-A34,2020/04/07 00:00:00,1177
A15-A34,2021/10/07 00:00:00,3176
A15-A34,2020/03/22 00:00:00,587
A35-A59,2021/09/14 00:00:00,4218
A35-A59,2020/12/24 00:00:00,8162
A80+,2021/10/08 00:00:00,276
A35-A59,2021/12/01 00:00:00,27632
A60-A79,2021/03/09 00:00:00,1587
A15-A34,2021/03/12 00:00:00,3799
A60-A79,2021/01/15 00:00:00,2862
A80+,2021/02/24 00:00:00,645
A80+,2021/05/11 00:00:00,346
A35-A59,2020/10/30 00:00:00,7483
A00-A04,2022/05/23 00:00:00,913
unbekannt,2021/11/22 00:00:00,20
